angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,ratio_0,ratio_1,ratio_2,ratio_3,ratio_4,ratio_5,ratio_6,ratio_7,ratio_8,ratio_9,ratio_10,ratio_11,label
51.764526,45.98415,9.42646,57.58865,175.30238,179.5003,167.16037,166.41591,0.39927924,0.20442158,0.5455801,0.27527696,0.54571396,0.43887952,1.0696127,0.9738964,1.0525241,1.0883318,0.11852478,0.4310869,correct
129.28053,111.91919,57.07452,52.426502,179.17361,166.17757,176.39276,170.05392,0.9011234,0.3762572,0.6489506,0.2690341,0.15896222,0.22751614,0.75392747,0.98182833,0.7284152,0.95082605,0.3584192,0.4042508,correct
130.90494,106.00957,58.055096,51.63234,177.76637,166.26068,178.43552,168.49342,0.9002756,0.37729383,0.66579074,0.2813176,0.16751288,0.23891957,0.775576,0.97789085,0.7191112,0.9609263,0.36857587,0.3864021,correct
127.592636,111.957375,56.71784,51.34841,179.71127,163.94661,175.70872,169.1275,0.9024777,0.36230794,0.67187524,0.27555537,0.13151145,0.22803767,0.75632614,0.9690534,0.7247239,0.9614477,0.3607852,0.40252185,correct
126.69892,108.26585,56.443394,52.315174,178.11932,164.91478,176.34183,168.82944,0.887509,0.38553974,0.65729254,0.25539538,0.15115595,0.23589757,0.7547843,0.95806116,0.7161538,0.94885933,0.35003227,0.40562594,correct
131.68596,111.10044,57.78135,53.096916,179.10408,166.3828,175.1672,170.71506,0.89140296,0.3764593,0.6553682,0.26106966,0.15466875,0.21621095,0.74272674,0.99462,0.74831676,0.95489216,0.35536164,0.40094882,correct
142.75827,170.23367,51.94334,83.64296,151.53772,173.4479,138.00061,149.48329,0.7634151,0.68230456,0.4494698,0.6345967,0.20552929,0.21732984,0.9461146,1.0252781,0.9096575,1.110564,0.48054025,0.2835769,correct
141.0493,169.81325,51.192482,83.179504,151.11063,173.14642,139.00671,149.3748,0.76133835,0.69094443,0.44232288,0.62393,0.1964819,0.22408873,0.949301,1.0039366,0.88717175,1.1027203,0.46721417,0.27806744,correct
143.62146,168.11436,52.225338,82.90752,152.57983,173.16093,139.44199,149.07346,0.76212573,0.70952475,0.46725008,0.6477993,0.21253395,0.20780493,0.9540852,1.0408051,0.9426672,1.1171443,0.48287207,0.28085402,correct
145.21959,169.76257,52.895428,83.46651,152.68129,173.82469,138.78467,150.09369,0.7663348,0.68629545,0.45260906,0.6307632,0.21556823,0.21329673,0.9420019,1.023514,0.9134741,1.0949764,0.50056946,0.29498,correct
142.1645,171.89786,52.278492,85.702896,150.14436,172.1869,136.16002,148.2711,0.7625812,0.6833558,0.4507334,0.6197932,0.19981158,0.21128953,0.94898766,1.0140259,0.9101066,1.0947037,0.4781882,0.28827783,correct
164.35959,163.41159,51.967182,40.436646,167.9645,171.31285,155.60324,162.3864,0.81986994,0.8089179,0.6586569,0.8434153,0.0013411819,0.15548608,0.8453626,0.86668044,0.80805033,0.8643969,0.3903513,0.39142707,correct
165.05632,165.99413,51.844273,41.08382,168.60522,170.92958,155.32324,161.14285,0.82567924,0.82648283,0.6596145,0.84544176,0.0026875346,0.15221336,0.8489198,0.86949503,0.8110729,0.86906886,0.3960857,0.39799008,correct
163.38298,165.22475,52.280525,41.998604,166.38826,170.96805,154.26021,163.82114,0.81799334,0.7983566,0.6545576,0.8369088,0.015507389,0.15874517,0.85708815,0.8664586,0.8006123,0.87211347,0.38686144,0.40147617,correct
165.45772,163.6836,52.37217,41.2865,167.66234,170.92188,155.33887,163.25713,0.8160919,0.80493146,0.66226405,0.8375734,0.008169451,0.15269089,0.8255462,0.8802204,0.8076097,0.8626483,0.37403372,0.38105905,correct
164.17308,161.71153,50.578407,39.046383,169.39091,171.94562,155.92717,161.31361,0.83152694,0.7938091,0.6757674,0.84297866,0.0040293992,0.13923761,0.85096717,0.85213816,0.81245756,0.85878044,0.3820608,0.3800269,correct
175.89482,178.98143,59.189507,54.71303,170.33615,177.11458,167.49905,169.37538,1.0811387,0.7967045,0.82769096,0.7557621,0.036090177,0.18653819,0.61341083,1.056883,0.57640433,1.0581161,0.29155257,0.27292567,correct
174.66335,179.83447,58.006855,55.610023,170.73546,178.28035,167.38643,167.79955,1.0920674,0.8009196,0.8195461,0.7741756,0.05613042,0.18434358,0.621421,1.079328,0.59614015,1.051631,0.29179952,0.28186882,correct
177.48672,177.99132,59.40472,54.109352,171.49931,177.87726,168.07732,168.07855,1.0770501,0.8023511,0.8242951,0.75976235,0.040252674,0.17804024,0.60024863,1.0643688,0.5844014,1.0578508,0.31160498,0.27932596,correct
176.53398,179.53102,60.231987,54.725754,169.98361,177.34279,167.45811,169.31668,1.0777314,0.7982753,0.8357052,0.7618298,0.02439717,0.18145184,0.6127736,1.0533172,0.5827974,1.0576124,0.2976602,0.27894336,correct
175.6764,177.58629,59.45214,53.94861,169.43431,176.74838,166.11342,170.3829,1.0856901,0.80312157,0.82886827,0.75380605,0.03422779,0.1908358,0.6192498,1.0728662,0.57428306,1.0751276,0.2827239,0.25701743,correct
164.26886,169.07495,55.325897,48.226467,167.65408,177.05568,159.36787,163.79884,0.88841236,0.89730394,0.74256444,0.7706681,0.09009423,0.21083976,0.90139055,0.9861906,0.8924237,0.9878501,0.3656573,0.283055,correct
164.07466,169.65173,54.724667,49.05284,168.67119,176.89902,159.7105,164.36992,0.8964786,0.9078335,0.7542282,0.7643182,0.08797958,0.20183618,0.8983119,0.97790456,0.88589305,0.98954237,0.3764586,0.29560757,correct
162.13885,167.61018,53.41558,47.182358,169.59247,177.92311,160.10379,162.28398,0.8904556,0.9098278,0.74225235,0.77243334,0.09364496,0.19389854,0.916181,0.97227997,0.91014105,0.98589104,0.35681206,0.27047288,correct
166.04205,170.02853,56.085014,48.126816,167.22633,175.4437,159.49864,164.79543,0.8983137,0.8808627,0.74599224,0.7638627,0.08130947,0.22199412,0.8948685,0.9885126,0.8895284,0.975619,0.3624031,0.28985962,correct
164.13391,168.9684,54.843056,48.674004,168.05284,177.75536,159.46184,162.9774,0.8759271,0.90395707,0.7439339,0.75953645,0.08345852,0.19886556,0.8742254,0.9833571,0.8737875,0.99856234,0.36583495,0.29036063,correct
150.87445,155.69064,49.778126,41.254116,155.55548,175.76297,143.45282,150.06647,0.8178845,0.771913,0.6421383,0.8038164,0.032309704,0.17047946,0.983235,1.0020102,0.89605767,1.0197501,0.4410961,0.41796985,correct
150.78987,154.46936,49.22286,40.65787,155.96648,176.27751,143.28914,150.02986,0.8198129,0.7742636,0.65119535,0.7887834,0.039323322,0.18123506,0.99934244,1.0011353,0.90032136,1.018835,0.43010208,0.4024088,correct
152.26598,155.7803,49.320267,41.552456,156.50418,177.55048,143.14069,152.52808,0.83823276,0.76609427,0.6429778,0.79901105,0.051027805,0.17290267,0.9729549,1.0057056,0.9014979,1.0153575,0.45033932,0.4294396,correct
151.53244,155.45598,50.567204,40.944794,155.20392,175.30994,143.99823,149.96814,0.8073847,0.7667448,0.6438157,0.8253877,0.026875751,0.1670433,0.97678566,1.0017228,0.8948735,1.0338482,0.44299412,0.4167932,correct
149.11528,159.3646,48.3121,42.813267,155.7774,175.889,142.24881,149.41953,0.8277523,0.75683486,0.63818717,0.7855625,0.037799265,0.16319735,0.9589085,0.9923733,0.8835689,1.0259625,0.43583468,0.42165494,correct
134.91473,153.57704,42.96335,40.062813,157.19322,175.47618,137.18236,144.72003,0.69261384,0.6669364,0.47444692,0.69262433,0.09945768,0.201546,0.90529597,0.97633296,0.8233342,1.0444733,0.48399657,0.42472658,correct
133.47598,150.86453,42.31763,38.6094,155.74173,175.08357,136.00667,143.92659,0.6927015,0.66201234,0.46616846,0.67331535,0.099094935,0.21385202,0.8995408,0.95646584,0.7946845,1.0464109,0.4647051,0.4151283,correct
133.07835,152.46951,42.532352,39.00358,156.91203,173.39873,137.54825,143.15028,0.69648904,0.67093986,0.46286058,0.69263947,0.10023583,0.1976102,0.8841177,0.9687796,0.8059767,1.0389991,0.479838,0.4139544,correct
135.1385,154.67198,43.998363,40.269497,155.97263,176.12253,137.04195,144.81041,0.6867476,0.64782596,0.4689162,0.68952256,0.07743294,0.20180309,0.88515437,0.97245115,0.82856584,1.0189302,0.47444272,0.42254743,correct
135.08577,157.00252,42.77269,42.00064,158.13754,175.64871,138.69228,144.47903,0.70012224,0.66480535,0.48413235,0.67620784,0.09475463,0.19688971,0.8873277,0.9864463,0.81328446,1.0617675,0.47608742,0.424667,correct
12.755472,102.41988,20.454836,66.38323,175.05917,178.86098,168.86748,169.95178,0.23718414,0.28408152,0.68878347,0.1258395,0.5652163,0.3927164,0.8296368,0.83593297,0.86905265,0.80695474,0.35111353,0.47507325,correct
10.535004,100.746185,20.320349,67.35231,175.13219,179.56613,169.41096,169.65236,0.24554804,0.295705,0.6838865,0.12860587,0.57659966,0.38901785,0.8273691,0.84169805,0.8603889,0.8096183,0.3535173,0.48620787,correct
14.841639,100.800476,21.593115,65.02543,176.3354,177.2343,167.0127,170.17342,0.23067217,0.28443903,0.6941603,0.13500403,0.56119186,0.409111,0.8255252,0.8578513,0.8789299,0.8025175,0.36520723,0.45761925,correct
12.316479,102.993645,21.56601,66.129585,173.87268,179.08891,170.34984,169.09567,0.23564935,0.27211618,0.6786352,0.11976412,0.5830576,0.39814842,0.8371442,0.84566873,0.87328976,0.8161623,0.3516919,0.47254968,correct
13.630112,101.77974,22.145014,66.47508,174.49779,179.15004,170.28967,169.98163,0.24508655,0.2923102,0.6856668,0.13025256,0.56124914,0.38706964,0.806579,0.83197486,0.85160846,0.7931057,0.3342564,0.47986498,correct
50.531406,71.10672,30.680243,26.15958,165.91512,175.91394,159.47598,161.36897,0.44084775,0.18948905,0.37898925,0.24881774,0.19385149,0.26453012,0.8405535,0.7954947,0.81318456,0.79452574,0.18361086,0.32714984,correct
52.002693,69.2226,28.29538,25.175314,165.64987,176.82693,160.97556,161.24152,0.44596714,0.17454627,0.39898795,0.26372924,0.18043588,0.27978,0.84303683,0.7746244,0.789277,0.8011944,0.19130631,0.3309165,correct
52.007465,72.36269,30.980818,25.744478,166.62523,176.79623,159.86482,161.03017,0.4536741,0.20719942,0.36671412,0.24804509,0.18742807,0.27068922,0.83940303,0.7889025,0.8073732,0.7980744,0.17001013,0.32251146,correct
51.24802,68.041595,28.792849,26.654427,165.6549,177.7108,157.96506,163.12982,0.44497997,0.19039378,0.37588388,0.25240946,0.18657783,0.26771227,0.8293807,0.7980836,0.8017685,0.79497105,0.17546172,0.31728303,correct
48.67753,68.00378,32.56388,27.91357,164.26314,176.6396,158.69394,162.61263,0.44512263,0.2069366,0.38601905,0.2508726,0.19099545,0.27299416,0.83015084,0.7940705,0.7977519,0.80268234,0.19073021,0.33265936,correct
80.11922,55.33384,47.666504,29.926548,163.44017,159.66826,172.24254,170.03369,0.3400374,0.28901803,0.43461806,0.2588893,0.4317803,0.34121683,0.77894247,0.87591726,0.80303144,0.8428862,0.13277717,0.49634993,correct
83.274956,56.687466,47.05342,28.332567,164.47076,159.23381,172.6835,169.1553,0.32717216,0.30032858,0.42853144,0.24820587,0.43210688,0.34973237,0.764118,0.8864162,0.7777472,0.83820873,0.13927428,0.49685794,correct
78.718704,57.51896,48.554184,29.210764,162.49533,159.3363,171.43642,169.9088,0.35406327,0.29750022,0.42457548,0.25583756,0.43488628,0.3420712,0.784582,0.88021684,0.8168201,0.82470095,0.12022654,0.5022407,correct
76.87869,56.191193,47.756657,28.984108,163.381,160.00206,172.31538,171.29156,0.339709,0.28918293,0.44124782,0.24821776,0.42841935,0.33833918,0.77604234,0.857908,0.78761095,0.8383111,0.13526931,0.50163287,correct
84.22952,55.915398,49.988613,28.140568,161.67912,160.15536,170.31615,170.99231,0.32678446,0.27204308,0.42714062,0.25776514,0.43909764,0.33389494,0.77648205,0.86292076,0.78546214,0.849395,0.12968703,0.50148785,correct
132.8255,138.88425,53.112648,45.495003,174.14848,166.53644,171.57605,177.85907,0.786661,0.46079925,0.59618974,0.46667445,0.10759259,0.178431,0.56459105,0.9153099,0.5661816,0.84896535,0.43399996,0.4835482,correct
131.31314,137.52608,52.321644,45.642746,176.46935,167.5263,173.62233,176.18294,0.7926936,0.45060903,0.5839029,0.4814569,0.11793628,0.16024855,0.57147354,0.9124446,0.562472,0.8403148,0.43786266,0.48797888,correct
134.09618,137.6251,53.19558,45.013016,174.85863,165.18806,171.2596,175.85971,0.78256536,0.45159748,0.58212286,0.48164853,0.11519958,0.17520145,0.56471175,0.9051052,0.5708266,0.8295894,0.4364382,0.49156803,correct
131.41924,139.3384,51.35969,44.96138,175.69066,165.71895,172.52756,178.42815,0.78886044,0.4629096,0.59593916,0.46958584,0.10663139,0.18104598,0.5606788,0.93468773,0.57377386,0.8468155,0.44070762,0.4778303,correct
132.99338,137.4896,53.304886,44.993454,172.855,166.09854,171.00511,178.86116,0.78550833,0.48389235,0.6114418,0.47941467,0.1125699,0.19553007,0.57450676,0.9368315,0.590601,0.8482167,0.438604,0.49833792,correct
148.40504,159.09013,55.288727,49.029087,144.55655,167.38103,132.69678,141.37614,0.74922323,0.7197657,0.5335739,0.8147377,0.048546106,0.15696968,0.9390318,0.99932855,0.837619,0.98052335,0.408592,0.45273894,correct
145.93166,158.43686,54.6842,49.257587,143.83363,165.48282,132.99915,139.49655,0.75791824,0.7072588,0.5192702,0.7919111,0.049239147,0.15798885,0.91951686,0.98836255,0.823822,0.95622045,0.38214558,0.4210073,correct
148.69289,161.53581,54.50391,50.594913,145.38474,166.38681,133.62405,140.68236,0.76546764,0.70932335,0.5308308,0.8261282,0.06291032,0.13828136,0.9255577,0.9988261,0.8446036,0.98469687,0.40050524,0.45609507,correct
148.55801,156.85236,56.263103,47.348648,143.11041,168.14548,131.75536,141.28392,0.7460537,0.7159337,0.5382122,0.81780607,0.04369676,0.16441464,0.93374854,1.008653,0.8238836,0.99034905,0.41589743,0.4583043,correct
149.70152,160.9265,55.44082,49.111805,145.91045,169.25064,133.45644,142.97879,0.7559945,0.70513815,0.53669846,0.82264507,0.043108452,0.15503636,0.9313327,1.0185053,0.84488916,0.96883124,0.4135074,0.45310286,correct
171.88992,176.32065,53.44889,49.23859,171.44711,172.25879,157.25703,163.19847,0.9611935,0.7853901,0.77808595,0.76658696,0.034900676,0.16559102,0.6366235,0.9179225,0.5932034,0.89898103,0.29807016,0.2906069,correct
169.6608,178.02571,52.784042,49.803864,170.52538,172.2714,155.28593,162.89293,0.9639603,0.78885937,0.78230447,0.77931124,0.028958688,0.16357031,0.6473942,0.9259579,0.60902303,0.89501786,0.29037717,0.29428038,correct
172.38817,177.18248,54.517063,49.74225,169.77132,172.97366,155.49628,161.64308,0.95553064,0.80024964,0.78107524,0.7791214,0.031599436,0.16684769,0.6390102,0.92307353,0.6137828,0.89046544,0.2994539,0.29391512,correct
170.84337,176.20041,53.483643,48.4456,170.1689,171.40128,156.28499,163.524,0.9581384,0.7825712,0.777995,0.75859106,0.027281241,0.17901409,0.63482517,0.9172379,0.5967879,0.8942395,0.29499665,0.27919742,correct
171.8171,177.22694,53.87339,50.50072,171.45833,174.568,157.94318,161.13423,0.973125,0.7840894,0.773756,0.781302,0.039609272,0.15890458,0.6407078,0.916544,0.5982583,0.9178661,0.30636412,0.29649034,correct
165.93797,165.35448,58.744144,47.344532,159.51443,178.2423,152.46063,156.0602,0.77842194,0.8505709,0.6130274,0.8766222,0.020422064,0.17072065,0.903044,0.80306,0.85019284,0.79523546,0.3394304,0.34114915,correct
165.4612,166.32733,57.907562,47.858223,158.7854,178.36852,150.8525,156.03377,0.7703033,0.85699445,0.61660147,0.8706004,0.029423986,0.16834629,0.89479303,0.80155176,0.8498639,0.7845183,0.32488218,0.33719027,correct
165.2638,165.58235,58.566936,47.94957,158.89833,176.70467,151.88797,155.28761,0.76932925,0.8565566,0.61242825,0.8699257,0.023080207,0.16640268,0.90706956,0.80275005,0.85051125,0.81238353,0.3302021,0.33529973,correct
166.89711,166.54892,59.896526,48.478985,157.76303,178.6003,151.18419,155.88858,0.77036506,0.85186964,0.6214539,0.8691844,0.025123293,0.17961158,0.9038387,0.8099377,0.85824376,0.79514724,0.34383082,0.3517929,correct
165.45255,164.69363,58.890545,47.066334,158.65718,178.66953,151.49773,157.6388,0.7672062,0.84599507,0.6102016,0.86946124,0.022224378,0.16743363,0.89866644,0.790983,0.8409951,0.79310817,0.33192426,0.34143412,correct
170.82092,180.0,52.564667,48.960125,178.07317,162.45158,168.20581,177.6132,0.8507791,0.9658048,0.6451129,0.9642159,0.049997598,0.17339751,0.7608354,0.98585004,0.72263825,0.9444853,0.29478055,0.342386,correct
170.22955,179.63899,52.1365,49.329426,178.11932,161.66177,167.67668,179.36417,0.8518662,0.96699905,0.62774354,0.9656433,0.048633132,0.1719991,0.74986476,0.9839644,0.7071633,0.95018697,0.30183697,0.3463193,correct
169.71332,178.98663,52.28919,49.37643,177.97511,161.24104,168.7283,178.77266,0.8556124,0.9540001,0.64198315,0.9701594,0.058243677,0.18912339,0.7703979,0.97270125,0.7239367,0.93166524,0.28452885,0.33915213,correct
172.33516,179.29752,53.268246,48.46713,177.83842,162.18456,168.12296,178.89677,0.85548276,0.95189846,0.64308923,0.9471163,0.035920117,0.18025196,0.74336326,0.97489476,0.7135711,0.9393975,0.3039447,0.32850167,correct
172.15755,178.3726,53.067062,49.35878,178.41057,162.08159,167.83298,177.81206,0.8647271,0.97224957,0.6656609,0.9577904,0.050087474,0.16743785,0.76176274,0.98979825,0.7227196,0.9522067,0.31045887,0.35851946,correct
174.05827,179.22696,53.458145,50.155094,178.08601,163.06406,168.57115,177.41888,0.97536546,0.81984425,0.7275534,0.8239537,0.023026325,0.14616992,0.5853041,0.9566152,0.5522555,0.9344362,0.28470927,0.29514158,correct
174.84572,178.6367,53.191326,49.802982,179.5771,162.22256,169.21957,178.33669,0.9743291,0.8311588,0.7169221,0.8216678,0.01443186,0.15409657,0.5950221,0.94917285,0.5458375,0.9263193,0.2828302,0.28942645,correct
173.30933,179.77618,52.50583,50.365757,178.28159,161.49759,168.00426,178.99731,0.9791496,0.8164309,0.7275027,0.8229164,0.011781504,0.14848875,0.5780954,0.96312106,0.54673785,0.938011,0.28492093,0.29260558,correct
173.91324,178.30406,53.730095,48.643864,176.76588,162.48798,167.46548,177.02678,0.96689445,0.8058525,0.7348838,0.7968136,0.035173412,0.15626213,0.5844423,0.93911296,0.53298455,0.92807645,0.26481244,0.2815649,correct
175.10887,177.9491,53.750668,49.07127,178.91953,162.86713,169.28581,176.83968,0.96960855,0.82173586,0.73463166,0.8073521,0.024518827,0.15806444,0.5943934,0.9448392,0.54916227,0.9328128,0.29240197,0.29587838,correct
175.35329,179.44397,54.17998,58.41045,174.98346,166.05354,169.28741,177.04713,0.95250165,0.78925306,0.64174134,0.7012424,0.03861932,0.14710927,0.5784481,1.0029947,0.5316225,0.97731745,0.2772681,0.25694987,correct
174.12233,179.06853,53.903896,59.47558,175.07681,168.14178,170.36931,175.59587,0.95378184,0.7781151,0.6258961,0.7053933,0.029230949,0.13974497,0.578579,0.99614704,0.5270416,0.97726905,0.26440948,0.2503957,correct
175.47086,179.8813,54.264,57.85191,174.15598,166.07501,167.48094,176.70638,0.9522312,0.7884227,0.6512798,0.7022659,0.036000546,0.13676578,0.561439,1.009679,0.5276315,0.9709928,0.28060302,0.27315402,correct
177.21483,179.07506,55.82876,58.234833,173.37874,166.64197,168.40532,176.75314,0.9522258,0.78598684,0.6471816,0.70350146,0.04426879,0.15124659,0.5697244,1.0153689,0.5379415,0.96682656,0.28290066,0.25987124,correct
175.60327,178.78839,54.0567,59.012962,175.56079,165.42804,169.54573,177.94214,0.9659463,0.7934256,0.6306112,0.7228121,0.04482541,0.15248749,0.58399737,1.0189967,0.54827774,0.9700975,0.2891206,0.2557245,correct
175.59598,179.67075,54.34451,57.38157,175.91193,166.25208,170.27307,178.06679,0.94992024,0.8109035,0.6767261,0.7342659,0.03552128,0.15341368,0.57533014,0.9755277,0.54786056,0.9579616,0.27813324,0.24881968,correct
175.0313,179.18964,53.558548,57.69444,176.26549,166.70192,169.95839,177.11234,0.976299,0.804279,0.68888354,0.7286963,0.030117815,0.15288557,0.585117,0.9798556,0.5551216,0.9689372,0.29167348,0.2640555,correct
176.4997,179.77014,55.04125,57.06617,175.35838,165.45866,169.8899,179.17361,0.96089715,0.79294115,0.6798414,0.7339099,0.032439973,0.15688226,0.5765118,0.9700105,0.54246265,0.96333224,0.27737647,0.25345165,correct
175.26268,179.37976,54.369987,57.102283,174.7988,167.49161,169.6541,177.76918,0.94560426,0.8056352,0.68804055,0.72906417,0.04973795,0.15140744,0.58304113,0.9739122,0.53766793,0.9678842,0.28332475,0.24279697,correct
174.09903,179.78786,53.84492,57.377228,174.58748,166.70146,168.15547,178.143,0.9609471,0.79758,0.6757928,0.72053885,0.02558547,0.15841632,0.5809394,0.974026,0.5399068,0.9506711,0.27567095,0.25174397,correct
175.43849,179.44821,54.18115,57.03621,176.40332,165.6508,170.76526,178.71884,0.9529655,0.8107829,0.68202484,0.7401503,0.033314187,0.1540653,0.57565653,0.98759323,0.54766,0.96857417,0.27677137,0.24992123,correct
176.16124,178.89392,55.25896,55.88873,175.14287,165.44562,170.6465,177.52858,0.9543681,0.80300516,0.67991227,0.74944305,0.034966476,0.16604753,0.5725942,0.99344474,0.55035716,0.97075105,0.2658887,0.2456315,correct
176.7908,179.81128,55.251526,56.874355,175.24171,165.04768,169.31978,179.6428,0.96952564,0.81046283,0.6884727,0.7482857,0.03969663,0.15931445,0.57221633,0.98910046,0.5659127,0.95875573,0.29040223,0.25439447,correct
175.27754,178.84358,53.719166,57.69931,176.45778,166.6116,171.02267,178.50105,0.9547391,0.8004099,0.68212736,0.7245347,0.038468365,0.14877409,0.5629668,0.9743978,0.54301137,0.95039976,0.27963844,0.24289127,correct
174.94788,178.5748,53.687965,57.280685,176.63988,165.50763,170.4418,179.27017,0.9501344,0.80033743,0.6916185,0.71998066,0.033089638,0.14378884,0.55600995,0.98103684,0.5460733,0.96355957,0.28169608,0.2546146,correct
176.95728,175.85616,56.740635,58.384125,166.40506,176.73834,158.1478,162.2921,0.95491934,0.7752773,0.67536926,0.69020545,0.037478235,0.14982046,0.6133303,0.91574264,0.5448273,0.9006164,0.30467838,0.26879647,correct
178.50014,176.00389,57.277985,58.380486,167.12314,176.96616,158.49487,161.82953,0.956341,0.77774876,0.6891936,0.6896963,0.047539417,0.14371738,0.62460035,0.9217763,0.5598876,0.90860975,0.30868778,0.26591253,correct
177.55775,177.57124,56.45611,58.839626,167.77446,175.07816,159.65411,163.93088,0.9596517,0.76791036,0.66541785,0.69627976,0.029347453,0.14736317,0.6069379,0.917724,0.5496834,0.90195686,0.29394484,0.26496884,correct
177.99835,175.57246,56.781693,58.461784,166.54665,177.3162,157.8774,161.06622,0.95517206,0.7734275,0.6722151,0.7082046,0.030419884,0.1396701,0.61716014,0.9122237,0.5557817,0.90735835,0.30318758,0.27428,correct
175.29071,175.65402,56.84544,58.07999,164.92258,176.92189,157.36359,162.00336,0.95180863,0.75664085,0.6786121,0.6826928,0.034147415,0.1555589,0.6221018,0.89837134,0.53561157,0.8867133,0.30300316,0.27309448,correct
173.72983,175.3714,54.455997,49.841755,172.9703,171.7952,157.55832,162.11374,0.91782236,0.82126665,0.7547498,0.7365496,0.06344856,0.18002774,0.68467027,0.89301753,0.64377296,0.8918949,0.325889,0.30477878,correct
172.94742,176.40685,54.565388,51.111332,172.43791,172.75935,158.52571,161.07799,0.92446196,0.8197831,0.7524386,0.7364583,0.053869378,0.17948422,0.6915309,0.8897307,0.64849,0.8773925,0.32990348,0.31942147,correct
